nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 1.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 1.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,1.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 1.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,1.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 1.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,1.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,1.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 1.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,1.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 1.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,1.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 1.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,1.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
10, 2 ,0.0, 0.0
